hash_id,dc_name,year,month,last_expected_date,frequency,entity,domain,dataset_name,group,cleansed_table
2027_03_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,3,15/04/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_04_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,4,15/05/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_05_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,5,15/06/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_06_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,6,15/07/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_07_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,7,15/08/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_08_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,8,15/09/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_09_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,9,15/10/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_10_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,10,15/11/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_11_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,11,15/12/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_12_dataContract__mammoet__csrd_esg_soc__health_safety,dataContract__mammoet__csrd_esg_soc__health_safety,2027,12,15/01/2027,monthly,mammoet,csrd_esg_soc,health_safety,Mammoet,cu__health_safety
2027_01_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,1,15/02/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_02_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,2,15/03/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_03_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,3,15/04/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_04_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,4,15/05/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_05_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,5,15/06/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_06_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,6,15/07/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_07_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,7,15/08/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_08_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,8,15/09/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_09_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,9,15/10/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_10_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,10,15/11/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_11_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,11,15/12/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_12_dataContract__kiwa__csrd_hs__esg_hs,dataContract__kiwa__csrd_hs__esg_hs,2027,12,15/01/2027,monthly,kiwa,csrd_hs,esg_hs,Kiwa,cu__esg_hs
2027_01_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,1,15/02/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_02_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,2,15/03/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_03_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,3,15/04/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_04_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,4,15/05/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_05_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,5,15/06/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_06_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,6,15/07/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_07_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,7,15/08/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_08_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,8,15/09/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_09_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,9,15/10/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_10_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,10,15/11/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_11_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,11,15/12/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_12_dataContract__kiwa__csrd_hs__esg_injuries,dataContract__kiwa__csrd_hs__esg_injuries,2027,12,15/01/2027,monthly,kiwa,csrd_hs,esg_injuries,Kiwa,cu__esg_injuries
2027_01_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,1,15/02/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_02_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,2,15/03/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_03_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,3,15/04/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_04_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,4,15/05/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_05_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,5,15/06/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_06_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,6,15/07/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_07_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,7,15/08/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_08_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,8,15/09/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_09_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,9,15/10/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_10_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,10,15/11/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_11_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,11,15/12/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_12_dataContract__kiwa__csrd_hs__esg_psif,dataContract__kiwa__csrd_hs__esg_psif,2027,12,15/01/2027,monthly,kiwa,csrd_hs,esg_psif,Kiwa,cu__esg_psif
2027_01_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,1,15/02/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_02_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,2,15/03/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_03_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,3,15/04/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_04_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,4,15/05/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_05_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,5,15/06/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_06_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,6,15/07/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_07_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,7,15/08/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_08_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,8,15/09/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_09_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,9,15/10/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_10_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,10,15/11/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_11_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,11,15/12/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_12_dataContract__nutreco__csrd_hs__esg_injuries,dataContract__nutreco__csrd_hs__esg_injuries,2027,12,15/01/2027,monthly,nutreco,csrd_hs,esg_injuries,Nutreco,cu__esg_injuries
2027_01_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,1,15/02/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_02_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,2,15/03/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_03_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,3,15/04/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_04_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,4,15/05/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_05_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,5,15/06/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_06_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,6,15/07/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_07_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,7,15/08/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_08_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,8,15/09/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_09_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,9,15/10/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_10_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,10,15/11/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_11_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,11,15/12/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_12_dataContract__nutreco__csrd_hs__esg_psif,dataContract__nutreco__csrd_hs__esg_psif,2027,12,15/01/2027,monthly,nutreco,csrd_hs,esg_psif,Nutreco,cu__esg_psif
2027_01_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,1,15/02/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_02_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,2,15/03/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_03_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,3,15/04/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_04_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,4,15/05/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_05_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,5,15/06/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_06_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,6,15/07/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_07_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,7,15/08/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_08_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,8,15/09/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_09_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,9,15/10/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_10_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,10,15/11/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_11_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,11,15/12/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_12_dataContract__nutreco__csrd_hs__esg_hs,dataContract__nutreco__csrd_hs__esg_hs,2027,12,15/01/2027,monthly,nutreco,csrd_hs,esg_hs,Nutreco,cu__esg_hs
2027_01_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,1,15/02/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_02_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,2,15/03/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_03_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,3,15/04/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_04_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,4,15/05/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_05_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,5,15/06/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_06_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,6,15/07/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_07_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,7,15/08/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_08_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,8,15/09/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_09_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,9,15/10/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_10_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,10,15/11/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_11_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,11,15/12/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_12_dataContract__shv__csrd_ref__dim_country,dataContract__shv__csrd_ref__dim_country,2027,12,15/01/2027,monthly,shv,csrd_ref,dim_country,SHV Holdings,cu__dim_country
2027_01_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,1,15/02/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_02_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,2,15/03/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_03_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,3,15/04/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_04_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,4,15/05/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_05_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,5,15/06/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_06_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,6,15/07/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_07_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,7,15/08/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_08_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,8,15/09/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_09_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,9,15/10/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_10_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,10,15/11/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_11_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,11,15/12/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_12_dataContract__shv__csrd_ref__dim_group,dataContract__shv__csrd_ref__dim_group,2027,12,15/01/2027,monthly,shv,csrd_ref,dim_group,SHV Holdings,cu__dim_group
2027_01_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,1,15/02/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_02_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,2,15/03/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_03_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,3,15/04/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_04_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,4,15/05/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_05_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,5,15/06/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_06_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,6,15/07/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_07_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,7,15/08/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_08_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,8,15/09/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_09_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,9,15/10/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_10_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,10,15/11/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_11_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,11,15/12/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_12_dataContract__shv__csrd_ref__dim_workforce_category,dataContract__shv__csrd_ref__dim_workforce_category,2027,12,15/01/2027,monthly,shv,csrd_ref,dim_workforce_category,SHV Holdings,cu__dim_workforce_category
2027_01_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2027,1,15/02/2027,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
2027_02_dataContract__shv__csrd_ref__dim_injury_type,dataContract__shv__csrd_ref__dim_injury_type,2027,2,15/03/2027,monthly,shv,csrd_ref,dim_injury_type,SHV Holdings,cu__dim_injury_type
